,HOUSEHOLD_X,HOUSEHOLD_Y,HOUSEHOLD_TYPE,WORKPLACE_X,WORKPLACE_X,WORKPLACE_TYPE
48122,320,91,14,306,287,24
48123,306,362,14,303,246,6
48124,202,233,14,300,231,10
48125,322,331,14,286,261,33
48126,197,258,14,273,129,24
48127,189,147,14,282,247,30
48128,261,87,14,262,121,10
48129,217,231,14,334,313,17
48130,315,361,14,315,342,10
48131,302,246,14,147,255,17
48132,328,108,12,366,201,17
48133,323,228,14,212,308,17
48134,174,241,14,296,229,25
48135,222,287,14,229,89,10
48136,211,228,14,274,267,24
48137,190,222,14,328,381,6
48138,215,206,14,202,230,17
48139,277,87,12,193,231,16
48140,271,115,14,350,254,17
48141,288,376,14,301,182,25
48142,194,214,14,321,253,10
48143,314,304,14,349,231,25
48144,214,325,14,269,236,10
48145,274,95,14,289,390,9
48146,305,236,14,249,185,10
48147,83,25,12,308,232,17
48148,330,197,12,306,345,8
48149,201,272,14,238,173,17
48150,310,242,14,341,314,17
48151,211,212,14,289,120,23
48152,216,223,14,256,185,10
48153,311,256,14,255,181,24
48154,61,60,12,341,315,9
48155,314,229,14,297,274,30
48156,319,364,14,238,96,24
48157,308,232,14,333,331,21
48158,271,45,14,313,365,17
48159,283,250,14,227,80,24
48160,76,57,14,261,240,20
48161,286,113,12,256,182,24
48162,241,217,14,273,182,10
48163,65,61,14,234,157,10
48164,185,346,12,352,199,17
48165,318,86,12,255,336,17
48166,260,351,14,56,57,6
48167,240,166,14,267,231,24
48168,311,121,12,299,253,23
48169,240,354,14,201,239,10
48170,65,35,12,309,222,25
48171,316,240,37,295,240,10
48172,52,56,14,333,305,17
48173,251,342,14,262,121,10
48174,186,207,14,260,178,3
48175,272,238,12,312,249,8
48176,213,212,14,332,209,6
48177,207,161,14,274,219,16
48178,215,183,14,334,320,6
48179,212,353,14,290,233,42
48180,242,206,14,212,269,13
48181,201,210,14,350,254,17
48182,266,241,14,281,274,10
48183,221,212,14,144,314,10
48184,262,52,14,295,251,23
48185,248,210,14,224,121,24
48186,299,232,14,252,185,24
48187,322,331,14,270,300,20
48188,218,220,14,307,240,18
48189,321,341,14,295,306,17
48190,84,28,12,172,219,1
48191,261,98,12,199,187,17
48192,236,228,14,153,149,24
48193,71,58,14,214,131,8
48194,123,316,14,243,216,8
48195,208,222,14,267,254,10
48196,241,215,14,192,225,10
48197,283,66,12,183,237,17
48198,271,81,14,282,252,23
48199,218,215,14,361,185,17
48200,69,52,14,291,247,7
48201,223,202,14,219,208,8
48202,283,247,14,249,207,8
48203,280,238,14,159,227,17
48204,266,344,14,154,199,24
48205,213,212,14,165,247,23
48206,262,127,14,276,177,16
48207,277,255,14,266,196,10
48208,214,331,12,170,258,17
48209,223,264,14,281,235,10
48210,224,98,14,290,93,16
48211,209,219,14,292,242,30
48212,204,345,14,212,207,10
48213,97,27,14,51,53,6
48214,230,314,14,248,141,24
48215,199,238,14,302,239,17
48216,166,174,14,269,216,16
48217,186,107,12,203,237,10
48218,314,356,14,280,200,10
48219,215,183,14,244,121,24
48220,214,148,14,269,238,10
48221,211,268,14,288,232,30
48222,302,235,14,202,239,8
48223,300,91,14,321,299,17
48224,241,254,14,305,109,30
48225,209,267,14,282,410,17
48226,297,112,14,256,386,8
48227,201,272,14,221,259,7
48228,335,319,14,282,404,2
48229,280,225,14,182,222,10
48230,314,129,12,225,212,46
48231,316,108,14,268,97,10
48232,78,25,12,274,228,23
48233,313,359,14,213,206,10
48234,314,304,14,271,190,10
48235,286,235,14,248,326,6
48236,181,156,12,238,251,0
48237,205,211,14,174,159,9
48238,225,200,14,280,182,10
48239,197,202,14,160,240,6
48240,324,213,14,291,302,3
48241,222,248,12,224,203,10
48242,230,266,14,307,225,44
48243,233,223,14,345,293,9
48244,280,135,12,107,315,30
48245,211,100,14,217,343,10
48246,237,191,14,300,226,10
48247,208,178,14,269,216,16
48248,236,226,14,259,361,17
48249,213,323,14,194,177,8
48250,314,104,14,240,381,25
48251,301,147,14,322,197,17
48252,356,217,12,243,167,10
48253,340,324,37,222,91,24
48254,246,350,14,316,254,0
48255,330,394,14,272,132,18
48256,287,207,12,219,208,10
48257,287,78,14,277,188,22
48258,188,249,14,396,196,1
48259,207,229,14,274,219,33
48260,284,62,14,274,236,7
48261,206,233,14,188,172,8
48262,294,90,12,334,372,8
48263,207,199,14,288,225,23
48264,177,336,12,221,208,10
48265,207,229,14,228,230,23
48266,196,234,14,170,201,24
48267,96,33,12,213,155,6
48268,275,366,14,302,242,38
48269,313,212,14,296,309,6
48270,193,245,12,287,248,23
48271,349,213,14,249,151,38
48272,202,179,12,221,89,17
48273,209,270,14,230,104,17
48274,150,309,14,292,257,20
48275,306,316,14,298,271,6
48276,287,122,14,97,42,3
48277,175,218,14,240,268,17
48278,273,391,14,359,334,17
48279,223,224,14,361,374,25
48280,318,110,12,285,252,21
48281,317,191,14,295,322,17
48282,301,299,14,278,237,42
48283,324,367,14,360,191,17
48284,235,224,14,159,227,17
48285,97,27,14,291,246,38
48286,216,330,12,212,206,10
48287,260,94,14,288,249,23
48288,252,251,14,247,252,10
48289,309,285,14,281,336,24
48290,320,210,14,287,243,7
48291,302,237,14,293,267,21
48292,222,202,14,239,118,10
48293,302,256,14,261,334,8
48294,274,405,14,219,217,30
48295,252,215,14,302,96,17
48296,321,338,14,229,89,10
48297,318,319,14,230,244,23
48298,171,223,14,301,245,6
48299,302,296,14,238,104,24
48300,86,51,14,278,185,10
48301,218,339,14,238,325,17
48302,304,239,14,203,256,23
48303,200,115,12,289,249,23
48304,210,202,14,273,386,6
48305,327,97,12,290,234,23
48306,336,311,14,169,270,6
48307,310,251,37,308,234,22
48308,326,191,12,236,178,1
48309,302,302,14,191,128,17
48310,248,166,14,287,260,20
48311,350,236,12,163,247,44
48312,268,46,14,181,259,6
48313,201,99,12,229,319,20
48314,205,253,14,238,233,6
48315,364,183,14,276,189,24
48316,184,180,14,219,240,33
48317,293,95,14,278,193,10
48318,318,395,14,302,240,17
48319,271,117,14,239,263,10
48320,246,345,14,311,250,6
48321,332,206,14,334,371,17
48322,183,238,14,289,245,7
48323,314,212,37,209,155,17
48324,247,175,14,306,223,10
48325,291,251,14,245,89,10
48326,271,364,14,315,354,9
48327,312,336,14,204,202,6
48328,193,184,14,288,350,17
48329,170,223,14,259,124,25
48330,218,343,14,289,260,23
48331,304,57,12,231,246,23
48332,258,348,14,230,97,18
48333,322,259,14,224,121,24
48334,162,185,14,252,189,24
48335,221,316,12,289,264,13
48336,223,285,14,287,233,7
48337,268,98,14,290,289,18
48338,217,334,14,186,353,17
48339,92,45,12,206,261,16
48340,231,279,12,264,84,23
48341,302,225,14,237,104,38
48342,204,344,14,291,259,38
48343,213,275,14,280,66,27
48344,235,163,14,332,291,24
48345,280,114,12,343,386,1
48346,232,224,14,216,207,10
48347,326,398,14,249,185,10
48348,320,91,14,327,316,17
48349,216,91,12,101,23,17
48350,337,41,12,236,216,7
48351,215,271,14,205,139,7
48352,297,270,14,179,241,6
48353,291,72,12,268,195,10
48354,215,331,12,290,244,38
48355,173,251,14,242,338,42
48356,226,246,14,237,103,10
48357,313,98,14,275,123,38
48358,218,343,14,285,212,0
48359,312,185,14,188,168,6
48360,328,126,14,71,241,24
48361,240,204,14,292,97,23
48362,213,341,14,271,199,6
48363,183,200,14,278,250,23
48364,202,220,14,341,192,6
48365,271,117,14,278,266,10
48366,221,175,37,281,270,10
48367,231,266,12,162,250,17
48368,284,202,14,324,318,25
48369,283,240,14,243,163,10
48370,267,236,14,299,286,10
48371,301,260,14,273,246,10
48372,313,326,14,321,254,10
48373,178,270,37,280,200,10
48374,255,88,14,249,260,25
48375,212,203,14,340,211,17
48376,225,196,14,240,103,10
48377,188,237,14,279,202,10
48378,316,286,14,285,223,23
48379,206,212,14,212,207,10
48380,213,268,14,195,287,6
48381,266,114,14,446,286,6
48382,97,28,14,286,250,23
48383,313,269,14,210,172,44
48384,233,223,14,247,92,24
48385,242,215,14,108,317,6
48386,241,335,14,195,287,6
48387,236,113,14,287,259,21
48388,92,58,14,263,83,10
48389,194,165,12,336,172,17
48390,214,255,14,240,267,20
48391,282,153,14,289,249,42
48392,176,236,14,241,258,23
48393,310,124,14,273,231,7
48394,215,330,12,71,241,24
48395,311,52,14,272,182,24
48396,252,350,14,329,195,6
48397,327,331,37,334,313,17
48398,93,24,12,246,187,20
48399,198,124,12,305,410,3
48400,208,162,37,290,227,6
48401,301,328,14,254,148,16
48402,288,206,12,287,251,23
48403,314,183,12,309,236,17
48404,314,356,14,270,97,23
48405,250,345,14,215,184,23
48406,306,246,14,194,137,33
48407,216,214,14,215,217,0
48408,271,245,14,298,235,10
48409,211,227,14,290,243,16
48410,251,251,14,245,160,13
48411,247,217,14,243,99,24
48412,286,246,14,292,306,1
48413,313,250,37,291,247,7
48414,314,355,14,226,187,33
48415,214,268,14,282,368,17
48416,284,93,14,245,130,24
48417,205,229,14,241,258,23
48418,303,239,14,404,181,1
48419,158,321,12,244,199,30
48420,203,182,14,306,240,8
48421,199,105,12,281,252,23
48422,201,209,14,297,327,17
48423,271,130,14,269,238,10
48424,205,296,37,301,244,8
48425,215,249,14,348,367,8
48426,343,327,14,336,292,17
48427,54,56,14,342,281,17
48428,239,354,14,191,330,6
48429,249,163,14,234,267,10
48430,337,342,14,295,251,16
48431,285,183,14,239,404,17
48432,321,232,14,274,233,7
48433,187,228,14,314,255,6
48434,162,222,14,289,280,10
48435,205,229,14,291,302,3
48436,229,266,14,288,154,7
48437,203,200,14,342,234,17
48438,285,251,14,271,229,10
48439,292,327,14,282,253,6
48440,307,72,14,271,254,10
48441,229,114,14,305,361,8
48442,179,211,14,322,374,6
48443,248,175,14,20,85,17
48444,336,311,37,317,254,6
48445,132,246,14,231,210,25
48446,320,355,14,238,90,10
48447,179,330,12,56,57,6
48448,300,112,14,274,273,10
48449,238,333,14,223,195,6
48450,239,334,14,272,197,8
48451,225,233,14,356,375,17
48452,250,367,14,303,242,23
48453,320,359,14,275,272,10
48454,352,179,14,298,245,8
48455,241,354,14,290,249,23
48456,214,176,14,229,225,23
48457,265,402,14,271,147,30
48458,172,197,12,266,232,10
48459,285,231,14,295,256,30
48460,317,233,14,319,229,10
48461,238,169,14,192,132,6
48462,176,239,14,345,334,6
48463,219,241,14,212,208,10
48464,279,105,14,241,259,10
48465,195,201,14,288,210,8
48466,221,210,14,276,261,10
48467,183,349,12,192,230,8
48468,307,243,14,256,386,8
48469,255,211,14,288,248,23
48470,205,226,14,315,198,10
48471,291,205,14,248,351,17
48472,312,281,14,248,207,23
48473,208,203,14,272,232,7
48474,55,51,14,249,96,24
48475,325,318,14,308,289,8
48476,192,163,14,297,327,17
48477,43,51,14,257,180,10
48478,300,144,14,256,149,24
48479,189,305,12,256,156,10
48480,219,339,14,237,261,20
48481,292,224,14,339,233,6
48482,334,94,12,291,381,24
48483,160,255,14,280,194,7
48484,272,102,14,343,372,17
48485,210,200,14,225,100,22
48486,293,222,14,240,103,10
48487,253,348,14,199,217,13
48488,215,239,14,268,95,10
48489,240,166,14,214,342,10
48490,210,224,14,278,251,23
48491,311,234,14,158,256,6
48492,213,212,14,286,249,7
48493,248,342,14,309,216,6
48494,191,209,14,214,271,25
48495,201,105,12,306,238,17
48496,303,40,12,295,322,17
48497,191,248,37,272,241,30
48498,176,335,12,355,355,25
48499,173,235,14,253,176,24
48500,246,215,14,328,206,46
48501,342,323,14,164,256,17
48502,329,182,12,207,206,10
48503,269,126,14,268,231,10
48504,202,185,14,244,199,30
48505,221,168,37,257,389,25
48506,184,253,14,341,128,6
48507,309,100,14,359,334,18
48508,247,176,14,342,223,10
48509,329,129,12,138,274,6
48510,288,76,14,274,382,17
48511,65,60,12,302,244,30
48512,239,251,14,215,207,10
48513,282,158,14,293,119,23
48514,251,214,14,286,260,20
48515,187,224,14,302,138,38
48516,278,40,12,290,249,23
48517,221,206,14,302,226,25
48518,247,157,14,271,203,10
48519,188,305,12,295,256,8
48520,224,343,14,51,53,6
48521,205,199,14,306,293,24
48522,194,246,14,192,215,17
48523,216,232,14,289,246,7
48524,196,251,14,277,200,7
48525,216,201,14,294,285,8
48526,212,219,11,218,338,8
48527,257,374,14,309,216,6
48528,195,249,14,248,253,6
48529,97,25,14,298,218,10
48530,156,321,12,272,241,30
48531,218,279,14,284,249,23
48532,211,144,14,350,182,17
48533,283,254,14,192,241,10
48534,247,348,14,277,230,7
48535,253,388,14,289,248,23
48536,289,132,14,246,145,10
48537,212,226,14,237,261,20
48538,237,203,14,243,213,33
48539,189,250,14,266,195,10
48540,305,244,14,287,248,23
48541,193,202,14,226,186,24
48542,293,267,14,190,139,17
48543,338,328,37,189,274,10
48544,220,341,14,285,257,24
48545,285,234,14,291,247,28
48546,175,335,12,287,245,16
48547,147,238,14,295,236,10
48548,207,246,14,265,71,6
48549,213,217,14,194,137,33
48550,262,49,12,207,351,17
48551,163,190,14,276,229,10
48552,205,148,14,271,234,7
48553,258,73,14,335,326,8
48554,125,258,12,325,110,20
48555,65,23,12,274,176,24
48556,88,24,14,308,289,8
48557,289,46,14,171,157,17
48558,187,123,14,266,90,10
48559,203,206,14,311,255,10
48560,334,319,14,351,194,17
48561,189,228,14,245,227,10
48562,302,135,14,278,184,10
48563,189,303,12,307,269,30
48564,253,65,14,272,385,10
48565,319,364,14,166,247,10
48566,298,42,14,304,243,21
48567,303,220,14,269,238,10
48568,279,53,14,276,239,28
48569,267,106,12,292,257,25
48570,224,267,14,317,289,30
48571,243,311,12,296,255,23
48572,200,201,14,262,235,24
48573,222,96,37,50,54,21
48574,241,216,14,332,336,17
48575,175,335,12,299,288,23
48576,322,358,14,267,233,10
48577,225,98,12,189,227,10
48578,254,214,14,53,54,2
48579,195,321,14,127,309,17
48580,323,132,14,95,390,6
48581,312,129,14,299,289,23
48582,343,313,37,292,222,44
48583,191,302,12,155,242,6
48584,132,257,14,280,236,7
48585,195,188,14,268,287,18
48586,319,230,14,217,342,1
48587,161,331,12,203,268,17
48588,207,227,14,269,216,16
48589,319,375,14,295,250,6
48590,172,241,14,207,187,30
48591,149,323,12,274,108,16
48592,72,21,14,277,94,9
48593,277,85,14,257,303,10
48594,177,182,14,274,403,17
48595,312,232,37,278,225,10
48596,292,327,14,297,114,17
48597,212,262,14,286,322,6
48598,85,36,12,277,386,17
48599,202,235,14,257,99,46
48600,219,101,12,309,250,0
48601,304,114,11,280,228,7
48602,202,311,14,289,282,10
48603,276,49,12,260,299,7
48604,318,304,14,279,193,16
48605,318,395,14,223,83,13
48606,214,208,14,259,124,25
48607,224,337,14,178,247,17
48608,356,192,37,276,229,10
48609,278,239,14,297,258,16
48610,221,164,14,244,255,42
48611,164,270,12,346,333,6
48612,239,210,14,263,230,24
48613,298,311,14,200,267,10
48614,324,360,14,90,350,9
48615,339,279,14,344,358,9
48616,238,200,37,214,223,42
48617,286,135,14,294,259,8
48618,333,325,14,245,250,7
48619,271,130,14,207,213,46
48620,363,367,12,237,307,10
48621,48,45,14,305,257,8
48622,213,342,14,258,62,16
48623,185,185,14,225,237,10
48624,201,138,12,174,223,17
48625,171,225,14,250,185,24
48626,205,202,14,321,299,17
48627,346,341,37,371,167,6
48628,212,219,14,266,195,10
48629,179,250,37,291,303,10
48630,208,170,14,281,178,8
48631,335,311,14,247,252,10
48632,290,388,14,208,316,25
48633,210,352,14,283,395,6
48634,296,128,14,179,241,6
48635,48,51,37,309,96,9
48636,223,316,14,298,289,23
48637,280,46,14,190,207,6
48638,212,221,14,287,233,7
48639,209,201,14,296,263,25
48640,205,226,14,217,207,10
48641,135,241,12,246,344,17
48642,281,86,12,277,187,10
48643,287,249,14,349,367,18
48644,298,352,14,272,241,16
48645,297,103,14,270,212,24
48646,240,215,14,348,267,18
48647,267,199,14,298,231,8
48648,270,83,11,329,341,17
48649,202,230,14,318,214,16
48650,214,284,14,246,130,24
48651,282,187,12,463,118,46
48652,211,178,14,285,249,23
48653,222,198,14,206,268,25
48654,330,216,14,291,291,7
48655,309,221,14,321,365,6
48656,302,326,14,287,214,6
48657,301,200,14,268,242,46
48658,217,171,14,274,219,33
48659,233,113,14,330,350,17
48660,179,209,14,276,226,7
48661,278,241,14,267,239,10
48662,283,127,14,259,173,24
48663,222,171,14,255,164,7
48664,220,341,14,269,233,33
48665,229,209,14,170,218,17
48666,83,20,12,230,230,23
48667,214,148,14,191,128,17
48668,336,318,37,290,93,30
48669,275,166,14,275,222,7
48670,299,214,14,204,269,30
48671,287,205,12,197,277,6
48672,56,52,14,275,243,7
48673,307,241,14,191,128,17
48674,265,118,14,298,224,46
48675,183,209,14,306,368,24
48676,291,50,14,53,53,10
48677,215,215,14,296,295,44
48678,239,337,14,196,291,33
48679,231,121,14,278,161,10
48680,206,236,14,372,171,1
48681,212,218,14,284,262,3
48682,341,132,12,262,231,6
48683,177,191,12,279,200,10
48684,222,317,14,247,98,24
48685,301,127,14,285,214,25
48686,89,49,14,291,258,8
48687,219,152,37,342,380,6
48688,193,184,14,341,325,16
48689,254,250,14,226,251,30
48690,216,267,14,235,275,10
48691,305,104,14,343,225,6
48692,287,265,14,288,282,6
48693,305,223,14,222,220,46
48694,299,342,14,299,229,10
48695,278,113,14,184,238,33
48696,236,256,14,300,243,8
48697,254,344,14,271,171,7
48698,195,183,14,183,247,33
48699,301,106,12,273,233,7
48700,199,210,14,250,386,25
48701,266,50,12,234,230,23
48702,208,299,12,287,261,8
48703,289,132,14,219,217,30
48704,322,259,14,207,261,10
48705,223,340,14,282,403,17
48706,307,72,14,215,165,17
48707,316,345,14,331,239,8
48708,341,132,12,226,98,25
48709,252,341,14,223,195,6
48710,203,182,14,236,358,25
48711,320,251,14,320,364,18
48712,235,228,14,240,100,24
48713,211,355,14,286,237,10
48714,236,225,14,303,237,46
48715,215,232,14,242,261,23
48716,325,208,14,268,235,10
48717,325,303,14,249,130,16
48718,241,256,14,270,235,7
48719,208,205,14,242,90,10
48720,301,326,12,279,233,7
48721,275,196,14,271,203,10
48722,247,217,14,294,111,23
48723,318,376,14,166,253,30
48724,216,329,12,233,100,24
48725,219,241,14,138,274,6
48726,202,185,14,471,128,17
48727,321,356,14,274,219,16
48728,179,185,14,348,170,8
48729,214,208,14,303,242,23
48730,218,210,14,267,239,10
48731,191,300,12,304,381,6
48732,193,217,14,297,248,23
48733,224,294,12,255,182,10
48734,306,260,14,265,216,10
48735,343,133,12,365,350,25
48736,300,309,14,285,257,24
48737,300,133,14,257,265,24
48738,249,214,14,268,231,10
48739,209,255,12,204,147,10
48740,212,342,14,255,176,33
48741,191,300,12,279,253,23
48742,289,95,14,246,86,24
48743,306,303,14,246,187,20
48744,232,269,14,268,202,24
48745,284,51,14,238,104,24
48746,293,257,14,243,365,17
48747,284,95,14,316,338,6
48748,188,163,12,236,259,17
48749,346,200,14,280,128,33
48750,205,321,12,249,151,38
48751,285,251,14,416,173,6
48752,244,360,14,192,226,20
48753,271,377,14,273,252,7
48754,40,57,14,235,243,17
48755,299,223,14,186,239,16
48756,298,341,14,296,392,24
48757,197,199,14,298,218,6
48758,245,159,14,277,190,1
48759,215,270,14,311,271,6
48760,221,197,14,309,234,6
48761,206,137,12,231,91,24
48762,296,66,12,247,251,10
48763,326,246,14,249,185,10
48764,316,357,14,281,236,16
48765,291,331,14,275,167,10
48766,255,83,14,368,372,17
48767,329,131,12,249,95,30
48768,256,64,14,171,157,17
48769,195,207,14,280,363,25
48770,245,176,14,296,251,28
48771,186,144,12,244,255,42
48772,215,210,14,249,185,24
48773,287,167,14,280,183,10
48774,253,342,14,283,253,23
48775,282,164,12,86,32,30
48776,255,57,12,299,289,23
48777,309,397,14,20,85,17
48778,323,211,37,185,172,30
48779,226,243,14,288,264,21
48780,301,405,14,239,404,17
48781,242,346,14,215,184,23
48782,238,356,14,218,208,10
48783,271,137,14,248,141,24
48784,214,224,14,272,173,25
48785,339,335,37,188,172,8
48786,208,202,14,240,380,6
48787,205,276,14,240,257,10
48788,280,36,12,153,224,8
48789,319,119,12,468,122,2
48790,303,304,14,210,298,25
48791,310,303,14,257,390,2
48792,287,138,14,238,251,0
48793,211,355,14,299,219,10
48794,234,267,14,275,214,20
48795,213,342,14,255,164,7
48796,80,25,12,106,320,8
48797,245,349,14,290,246,6
48798,267,115,14,275,216,10
48799,191,300,12,215,208,17
48800,214,290,14,204,229,10
48801,253,347,14,317,254,6
48802,248,69,14,157,310,10
48803,196,251,14,313,92,7
48804,297,270,14,329,195,6
48805,255,345,14,241,259,23
48806,273,113,14,311,298,6
48807,247,225,14,261,362,10
48808,282,240,14,294,225,30
48809,210,272,14,193,137,33
48810,263,234,14,290,266,24
48811,303,348,14,288,230,23
48812,307,243,14,256,149,24
48813,188,237,14,251,185,16
48814,92,54,12,279,223,8
48815,189,175,12,288,240,10
48816,313,354,14,295,251,16
48817,287,247,14,315,141,6
48818,307,232,14,336,359,6
48819,201,226,14,236,102,10
48820,307,405,12,253,333,9
48821,202,120,12,321,325,9
48822,305,357,14,92,59,6
48823,262,114,12,229,225,23
48824,300,322,14,320,255,8
48825,175,218,14,287,225,23
48826,225,199,14,244,258,23
48827,232,264,14,258,403,25
48828,329,365,14,288,283,33
48829,202,223,14,265,175,16
48830,219,342,14,240,102,10
48831,324,259,37,326,260,17
48832,250,342,14,296,255,23
48833,203,205,14,471,336,25
48834,215,232,14,291,244,23
48835,318,374,14,280,404,17
48836,214,212,14,281,240,16
48837,228,229,14,291,258,8
48838,242,356,14,277,200,7
48839,236,118,14,220,215,10
48840,197,203,14,311,249,20
48841,236,222,14,290,280,10
48842,215,214,14,257,253,10
48843,253,256,12,254,151,24
48844,246,340,14,212,290,6
48845,300,232,14,278,237,42
48846,266,242,37,285,250,7
48847,311,361,14,360,323,6
48848,196,252,14,256,162,24
48849,321,319,14,287,261,21
48850,330,324,37,276,272,24
48851,185,228,14,217,342,10
48852,312,203,14,269,235,10
48853,300,205,14,302,271,8
48854,323,362,14,274,241,8
48855,195,245,14,286,221,23
48856,177,220,14,239,253,10
48857,337,131,14,276,239,7
48858,252,351,14,288,230,23
48859,269,110,12,303,268,0
48860,201,266,14,225,212,46
48861,286,221,14,276,230,10
48862,245,354,14,271,235,7
48863,291,240,14,237,105,24
48864,204,219,14,301,226,16
48865,191,281,12,321,299,17
48866,280,228,14,308,126,20
48867,213,342,14,428,220,17
48868,307,355,14,260,177,10
48869,241,332,14,152,227,6
48870,357,191,37,301,267,6
48871,298,227,14,287,261,21
48872,279,74,14,337,278,6
48873,213,174,14,289,243,10
48874,77,33,12,282,338,10
48875,240,228,14,235,272,10
48876,161,332,12,249,155,24
48877,187,177,14,301,318,1
48878,215,330,12,309,134,23
48879,162,339,12,215,207,10
48880,192,134,12,268,203,23
48881,178,228,37,203,281,25
48882,303,341,14,272,229,7
48883,314,316,14,204,269,30
48884,264,52,14,233,118,42
48885,306,236,14,259,253,2
48886,291,212,14,243,109,17
48887,253,61,14,298,227,23
48888,310,241,37,187,239,16
48889,320,351,14,269,188,10
48890,323,365,14,319,265,6
48891,243,341,14,141,227,17
48892,178,185,14,144,199,17
48893,311,107,12,341,377,17
48894,318,376,14,314,267,10
48895,282,215,14,249,104,3
48896,191,142,14,251,255,10
48897,237,222,14,289,244,23
48898,202,235,14,303,242,23
48899,294,138,14,207,206,10
48900,309,103,12,339,317,24
48901,272,243,14,193,245,33
48902,233,129,14,63,56,6
48903,321,216,14,248,185,24
48904,297,118,14,190,220,17
48905,177,182,14,303,242,23
48906,271,52,14,136,321,0
48907,306,356,14,269,188,10
48908,306,242,12,302,240,17
48909,362,342,14,280,203,10
48910,285,241,14,313,234,0
48911,350,199,14,275,195,24
48912,326,104,12,343,372,17
48913,312,221,14,297,290,10
48914,296,282,14,280,230,30
48915,162,229,14,278,260,23
48916,175,335,12,306,320,17
48917,268,242,14,268,287,18
48918,271,42,14,323,346,17
48919,284,80,12,176,156,6
48920,217,330,12,291,302,24
48921,318,255,14,241,143,24
48922,317,294,14,209,182,10
48923,345,196,14,329,195,6
48924,205,275,14,261,360,10
48925,304,327,14,198,160,6
48926,299,255,14,327,344,6
48927,319,381,14,285,263,10
48928,216,240,14,292,148,38
48929,185,350,12,282,238,16
48930,340,295,37,284,230,10
48931,188,305,12,297,328,25
48932,263,407,14,239,209,6
48933,154,263,14,251,156,38
48934,268,120,14,176,154,6
48935,285,44,14,273,246,10
48936,206,256,14,288,249,23
48937,205,200,14,251,255,10
48938,216,345,14,348,267,18
48939,283,113,14,220,362,6
48940,339,290,37,320,307,6
48941,317,275,14,276,188,10
48942,201,182,12,224,286,10
48943,213,212,14,335,282,18
48944,216,343,14,289,235,1
48945,266,114,14,287,223,23
48946,306,234,14,251,253,16
48947,248,344,14,215,223,42
48948,302,302,14,229,90,10
48949,305,100,12,240,100,24
48950,154,265,14,270,232,10
48951,62,58,12,277,239,23
48952,247,162,14,339,105,17
48953,225,101,14,331,292,25
48954,319,317,14,263,404,17
48955,230,266,14,191,129,10
48956,205,227,14,313,234,0
48957,204,210,14,341,315,9
48958,319,316,14,303,222,6
48959,215,298,14,343,192,17
48960,188,302,12,350,254,17
48961,279,157,14,242,403,8
48962,177,335,12,274,267,20
48963,307,328,12,255,51,7
48964,331,313,37,291,304,3
48965,290,113,14,268,233,24
48966,183,198,14,274,361,6
48967,286,134,14,348,267,18
48968,301,121,14,305,223,25
48969,88,24,14,275,167,10
48970,140,256,14,229,232,10
48971,218,218,14,312,234,17
48972,291,32,12,289,267,21
48973,198,203,14,290,249,23
48974,56,54,14,278,245,23
48975,317,118,11,230,238,23
48976,279,38,12,243,109,17
48977,221,167,14,296,263,25
48978,216,349,14,214,131,8
48979,43,50,14,269,233,33
48980,299,340,14,306,54,17
48981,308,356,14,300,270,17
48982,250,68,14,276,230,10
48983,210,186,14,277,228,7
48984,324,262,37,298,210,6
48985,217,336,14,300,241,8
48986,182,351,12,275,167,10
48987,180,228,14,224,264,8
48988,261,98,12,183,312,25
48989,339,306,14,341,192,6
48990,240,217,14,206,260,8
48991,332,200,14,321,253,10
48992,217,224,14,194,137,33
48993,220,222,14,288,241,7
48994,196,284,14,268,319,6
48995,158,252,37,288,249,23
48996,191,228,14,263,331,6
48997,176,239,14,237,104,38
48998,183,349,12,246,96,24
48999,242,348,14,315,214,17
49000,222,169,14,271,235,7
49001,188,140,12,301,318,1
49002,213,222,14,300,268,25
49003,257,108,12,290,115,23
49004,169,233,14,74,35,17
49005,251,343,14,210,321,6
49006,313,212,14,317,214,8
49007,314,183,12,166,329,17
49008,323,349,14,269,204,20
49009,304,259,37,317,253,6
49010,314,133,12,281,236,16
49011,304,236,14,347,346,6
49012,285,145,12,295,240,10
49013,215,183,14,176,156,6
49014,332,206,14,242,140,10
49015,319,354,14,277,187,10
49016,187,204,14,175,345,25
49017,185,166,37,341,377,17
49018,210,291,14,243,260,23
49019,78,25,12,243,109,17
49020,302,236,14,309,122,10
49021,223,230,14,263,297,18
49022,220,193,14,307,370,24
49023,318,319,14,207,189,17
49024,221,344,14,247,160,10
49025,274,242,14,239,224,23
49026,226,227,14,316,254,0
49027,213,278,14,172,201,44
49028,247,340,14,235,275,10
49029,242,216,14,303,242,23
49030,321,357,14,243,199,9
49031,218,228,14,281,158,10
49032,268,216,14,274,273,10
49033,270,343,14,247,162,24
49034,110,320,14,261,361,17
49035,219,220,14,258,406,25
49036,268,242,14,285,271,46
49037,191,304,12,236,102,10
49038,325,361,14,298,218,6
49039,182,305,14,274,267,24
49040,166,323,12,281,178,8
49041,223,344,14,255,146,24
49042,218,335,14,265,343,25
49043,255,247,14,191,241,20
49044,198,198,14,485,108,1
49045,317,86,12,249,185,24
49046,249,353,14,287,243,7
49047,320,317,14,253,182,24
49048,250,344,14,257,163,24
49049,228,342,14,320,366,8
